date,region,measures,unit,index_value
01-08-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127.9
01-08-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124
01-08-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-08-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-08-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-08-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-09-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.3
01-09-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.1
01-09-2005,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.1
01-09-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",108.1
01-09-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108
01-09-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",129.1
01-09-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.4
01-09-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.9
01-09-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.3
01-09-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-09-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-09-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-09-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-10-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.2
01-10-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.2
01-10-2005,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.8
01-10-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",107.6
01-10-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.8
01-10-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",128.5
01-10-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.3
01-10-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.5
01-10-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.3
01-10-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-10-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-10-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-10-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-11-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.7
01-11-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.5
01-11-2005,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
01-11-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",107.4
01-11-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.6
01-11-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",128.2
01-11-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.8
01-11-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.4
01-11-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.6
01-11-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-11-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-11-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-11-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-12-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.6
01-12-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.6
01-12-2005,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
01-12-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",107.3
01-12-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.7
01-12-2005,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",128.1
01-12-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.7
01-12-2005,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.6
01-12-2005,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.7
01-12-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-12-2005,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-12-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-12-2005,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-01-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.4
01-01-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.8
01-01-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
01-01-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",107.9
01-01-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.6
01-01-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",128.8
01-01-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.5
01-01-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",129.2
01-01-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.8
01-01-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-01-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-01-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-01-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-02-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",105.7
01-02-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.9
01-02-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
01-02-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",107.7
01-02-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.2
01-02-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",128.6
01-02-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",124.9
01-02-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.9
01-02-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125
01-02-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-02-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-02-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-02-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-03-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",106.2
01-03-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.1
01-03-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
01-03-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",108.3
01-03-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.3
01-03-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",129.3
01-03-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",125.4
01-03-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",129.3
01-03-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.2
01-03-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-03-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-03-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-03-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-04-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",106.2
01-04-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.2
01-04-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.6
01-04-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",108.9
01-04-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.8
01-04-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",130
01-04-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",125.4
01-04-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",129.9
01-04-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.5
01-04-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-04-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-04-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-04-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-05-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",106.6
01-05-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.4
01-05-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2
01-05-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.4
01-05-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.9
01-05-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",130.6
01-05-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",125.9
01-05-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",130.2
01-05-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.7
01-05-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-05-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-05-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-05-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-06-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",106.3
01-06-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.3
01-06-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
01-06-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.2
01-06-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.8
01-06-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",130.4
01-06-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",125.6
01-06-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",130.2
01-06-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.7
01-06-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-06-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-06-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-06-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-07-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",106.7
01-07-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",106.8
01-07-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
01-07-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.8
01-07-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",109.4
01-07-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",131.1
01-07-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",126.1
01-07-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",130.8
01-07-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",126.1
01-07-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,-0.5
01-07-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,-0.5
01-07-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,-0.5
01-07-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,-0.5
01-08-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",107
01-08-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.1
01-08-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
01-08-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",110
01-08-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",109.6
01-08-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",131.3
01-08-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",126.3
01-08-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",130.9
01-08-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",126.5
01-08-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,-0.5
01-08-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,-0.5
01-08-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-08-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-09-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",107.6
01-09-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.3
01-09-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
01-09-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.4
01-09-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",109.2
01-09-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",130.6
01-09-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",127.1
01-09-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",130.5
01-09-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",126.9
01-09-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,-0.5
01-09-2006,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,-0.5
01-09-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-09-2006,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-10-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",107.7
01-10-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.6
01-10-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
01-10-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.2
01-10-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",109.3
01-10-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",130.3
01-10-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",127.2
01-10-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",130.4
01-10-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127.1
01-11-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",107.9
01-11-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.7
01-11-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2
01-11-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.5
01-11-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",109.7
01-11-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",130.7
01-11-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",127.4
01-11-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",130.9
01-11-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127.1
01-12-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",107.8
01-12-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",107.8
01-12-2006,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
01-12-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.7
01-12-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",110.1
01-12-2006,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",130.8
01-12-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",127.3
01-12-2006,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",131.3
01-12-2006,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127.3
01-01-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",107.8
01-01-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.2
01-01-2007,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
01-01-2007,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",109.7
01-01-2007,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",110.5
01-01-2007,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",131
01-01-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",127.3
01-01-2007,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",131.6
01-01-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",127.7
01-02-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",108.2
01-02-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.4
01-02-2007,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.2
01-02-2007,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",110.5
01-02-2007,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",110.9
01-02-2007,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",131.9
01-02-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",127.8
01-02-2007,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",132.3
01-02-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128
01-03-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",108.7
01-03-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.6
01-03-2007,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.3
01-03-2007,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",111.4
01-03-2007,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",111.5
01-03-2007,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",133
01-03-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",128.3
01-03-2007,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",132.9
01-03-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",128.2
01-04-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",108.9
01-04-2007,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",108.9
01-04-2007,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.5
01-04-2007,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",111.9
