date,region,measures,unit,index_value
Aug-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",122.6
Aug-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",120.8
Aug-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.5
Aug-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",120.7
Aug-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Aug-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Aug-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Aug-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Sep-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",102.7
Sep-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",102.5
Sep-03,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.8
Sep-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",102.9
Sep-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",102.8
Sep-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",122.8
Sep-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.2
Sep-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.7
Sep-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.1
Sep-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Sep-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Sep-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Sep-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Oct-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",102.8
Oct-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",102.8
Oct-03,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Oct-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",102.6
Oct-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",102.7
Oct-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",122.5
Oct-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.4
Oct-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.6
Oct-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.4
Oct-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Oct-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Oct-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Oct-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Nov-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103
Nov-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",102.9
Nov-03,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Nov-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",102.9
Nov-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",102.9
Nov-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",122.8
Nov-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.7
Nov-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.9
Nov-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.5
Nov-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Nov-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Nov-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Nov-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Dec-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",102.9
Dec-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",102.9
Dec-03,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.1
Dec-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",103
Dec-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.4
Dec-03,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",122.8
Dec-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.5
Dec-03,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.3
Dec-03,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.5
Dec-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Dec-03,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Dec-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Dec-03,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Jan-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",102.8
Jan-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.1
Jan-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.5
Jan-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",103.1
Jan-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.4
Jan-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",122.9
Jan-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.3
Jan-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.4
Jan-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.7
Jan-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Jan-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Jan-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jan-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Feb-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",102.9
Feb-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103
Feb-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2
Feb-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",103.3
Feb-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.4
Feb-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",123.2
Feb-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.4
Feb-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.4
Feb-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.6
Feb-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Feb-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Feb-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Feb-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Mar-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.2
Mar-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.1
Mar-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2
Mar-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",103.6
Mar-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.4
Mar-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",123.6
Mar-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.8
Mar-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.4
Mar-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.7
Mar-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Mar-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Mar-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Mar-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Apr-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.3
Apr-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.2
Apr-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Apr-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",103.8
Apr-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.7
Apr-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",123.9
Apr-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",121.9
Apr-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.8
Apr-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",121.9
Apr-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Apr-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Apr-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Apr-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
May-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.5
May-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.4
May-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
May-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",104.7
May-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.4
May-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125
May-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",122.2
May-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.7
May-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.1
May-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
May-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
May-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
May-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jun-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.4
Jun-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.4
Jun-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.8
Jun-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",104.8
Jun-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.5
Jun-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125.1
Jun-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",122.2
Jun-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.8
Jun-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.2
Jun-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Jun-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Jun-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jun-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jul-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.6
Jul-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.5
Jul-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.8
Jul-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",104.7
Jul-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.5
Jul-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125
Jul-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",122.4
Jul-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.8
Jul-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.2
Jul-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Jul-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
Jul-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jul-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Aug-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.4
Aug-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.4
Aug-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.6
Aug-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",104.5
Aug-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.4
Aug-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",124.8
Aug-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",122.1
Aug-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.6
Aug-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.1
Aug-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Aug-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
Aug-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Aug-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Sep-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.7
Sep-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.7
Sep-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.5
Sep-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",104.7
Sep-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.5
Sep-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",124.9
Sep-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",122.5
Sep-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",124.8
Sep-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.4
Sep-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Sep-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
Sep-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Sep-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Oct-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.7
Oct-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",103.8
Oct-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Oct-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",104.9
Oct-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.9
Oct-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125.2
Oct-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",122.5
Oct-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.3
Oct-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.6
Oct-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Oct-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Oct-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Oct-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Nov-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.2
Nov-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104
Nov-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Nov-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",105.3
Nov-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.4
Nov-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125.7
Nov-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.1
Nov-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.8
Nov-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",122.9
Nov-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Nov-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Nov-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Nov-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Dec-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.2
Dec-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.2
Dec-04,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Dec-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",105.1
Dec-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.5
Dec-04,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125.4
Dec-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.1
Dec-04,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.9
Dec-04,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.1
Dec-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Dec-04,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Dec-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Dec-04,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jan-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",103.9
Jan-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.3
Jan-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.6
Jan-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",105
Jan-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.5
Jan-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125.3
Jan-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",122.8
Jan-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.7
Jan-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.2
Jan-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Jan-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jan-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jan-05,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Feb-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",104.3
Feb-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",104.4
Feb-05,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.7
Feb-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",105.4
Feb-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",105.6
Feb-05,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",125.8
Feb-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",123.2
Feb-05,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",125.9
Feb-05,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",123.3
Feb-05,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
